gene_id,gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
COQ7,COQ7,275.2251650072079,-0.23203768693744883,0.12687998717488644,0.04580828500187994,0.13029533531564477
MUM1,MUM1,755.1182863542298,-0.19346787419650396,0.10268131604861698,0.045838205658010917,0.13033782752659281
WSB1,WSB1,3986.093000222244,0.1811970040147192,0.09546576148170764,0.04584116585180599,0.13033782752659281
ENPP5,ENPP5,54.669916315454216,-0.39776946864360413,0.284956382802582,0.045862520932499956,0.130373032014927
ITSN2,ITSN2,887.7426804925196,-0.18300546038275092,0.09643820683168532,0.045889134130933276,0.1304231670164964
MEF2BNB-MEF2B,MEF2BNB-MEF2B,60.338816824195135,0.3666438093494593,0.24214602396054977,0.04594859964667068,0.130566634904455
ZNF397,ZNF397,288.1936724445108,-0.24794990108080595,0.13892610533203034,0.04603389638538499,0.13078343382543187
FAM3A,FAM3A,678.9564830499376,0.195242719757207,0.10427441899079165,0.04606052452156223,0.13083350161755183
PGLS,PGLS,874.1539243155494,-0.20301281163749194,0.10867861850771707,0.04607489470277213,0.1308487382987835
ADAMTSL5,ADAMTSL5,401.43561815089726,0.21347003030302375,0.11476503018789706,0.04611757279071309,0.13086762013208408
GABPA,GABPA,836.1518843762012,-0.17767698318462766,0.09372695542843594,0.04610448813275476,0.13086762013208408
PRELID1,PRELID1,973.780977856277,0.19293267442338777,0.10228320150131617,0.04610355083497812,0.13086762013208408
SYNGAP1,SYNGAP1,633.5752653584614,-0.20197931683254772,0.10801552722941049,0.04611106732029531,0.13086762013208408
RTEL1-TNFRSF6B,RTEL1-TNFRSF6B,69.83767965200062,-0.07341652452792523,0.33152080345650525,0.04614707593954384,0.13092576963984232
BRWD1,BRWD1,1509.1415450237357,0.15514294662735614,0.08099887946032115,0.046215064661830604,0.1310930641295855
CCNG1,CCNG1,5096.571200921923,-0.20917921114189678,0.11214712913132369,0.04624777067500692,0.1311368360173933
SEMA6B,SEMA6B,27.109778148341054,-0.43781788187419407,0.44383993128614985,0.046248547577474236,0.1311368360173933
DNAJC24,DNAJC24,297.47372044304757,0.24324539734570225,0.1326238171858014,0.04627870102773407,0.13119673116720942
MAGEE1,MAGEE1,79.55928308327522,-0.366524731745813,0.24540277386263146,0.046292334449839066,0.13120977901320946
CYFIP1,CYFIP1,2990.532052948583,0.15938991946912873,0.08303250515428906,0.04630144232517058,0.13120999718010598
RNF2,RNF2,329.8236524284135,-0.23092165055131175,0.1271062392146303,0.04637824232198333,0.13140200520594691
DDX60,DDX60,454.7621517869335,-0.23446941998124635,0.1292445712702842,0.04643589312672852,0.131514052872951
LOC101928173,LOC101928173,206.76028994310616,-0.2741535450045918,0.15725616068521422,0.04643576222989744,0.131514052872951
C19orf38,C19orf38,14.319719580018473,-0.36805374112247496,0.5154037934597911,0.04645531540213302,0.13154341794534996
CCDC18,CCDC18,91.18005945218417,0.3527474090709262,0.2300859898369801,0.04649893961962502,0.1316412887243827
PREX2,PREX2,20.276793030532723,-0.4464284023939175,0.4853937362188508,0.04653831064030388,0.13172708265984318
GLI1,GLI1,13.542203932908778,-0.32866257298045776,0.49333593883073185,0.046579324228538,0.13181749156923034
PEBP1,PEBP1,3709.0247567449333,0.15885379783163178,0.082979630381100275,0.04660514170896487,0.13186486930663108
FMO3,FMO3,813.7788074554433,0.2107432540951841,0.11349226312566432,0.04671305713849735,0.13214447180008332
USO1,USO1,2609.473362269925,0.19369687152535214,0.10059729438071058,0.04677155890731734,0.13228420855838302
ZDHHC6,ZDHHC6,623.0050320504088,0.1867362765855176,0.09884625426719688,0.0467829400827176,0.13229064547719036
ZNF259,ZNF259,376.4544408822124,0.22030448458401772,0.12017347866879256,0.046843361407198664,0.1324357263835745
COMT,COMT,2692.336939710431,0.19743345791828235,0.10550850997346171,0.04691837919267301,0.13262200997866658
HEATR3,HEATR3,164.96391585572377,0.31049776666970696,0.18777543096427046,0.04693926948930479,0.13265525119823174
LOC102723375,LOC102723375,63.59618833453704,-0.37173309879700317,0.2539944781759074,0.04698060210170796,0.1327462403608936
SEL1L,SEL1L,5478.046717865002,0.17582484743122118,0.09548196372763454,0.0471610154804525,0.13323009798084665
FAM65A,FAM65A,1714.0056936387548,0.16678647270595223,0.08755399635167632,0.04719178000470791,0.1332651840016329
SF3A1,SF3A1,1946.0289248033023,0.17117513600834833,0.09016022472598531,0.04718863396505446,0.1332651840016329
C11orf58,C11orf58,2772.6589030090895,0.15712853945437047,0.08243812224742673,0.047220414862001125,0.13332013360474432
PLEKHF2,PLEKHF2,172.71544063540665,0.2709894830281991,0.15520482837128008,0.04727275865961544,0.13344198767545223
RASGEF1A,RASGEF1A,32.91235924510411,-0.43432772775075545,0.4042018646464081,0.0473069069804431,0.13351244201998014
CLU,CLU,14357.940372973464,-0.18067775183669205,0.09601007549595231,0.04738037488474618,0.1336938175763211
DNMT3B,DNMT3B,48.415314504184565,-0.4008963259827752,0.29743423147574555,0.0474159328757538,0.13376817257317028
DNAJC12,DNAJC12,18.070319326870894,-0.43978587373180716,0.4808196060452542,0.04742601500706843,0.13377064104789307
RNF220,RNF220,1045.687113524375,0.1814254548532617,0.09619187861683162,0.04751028601216796,0.1339823263724356
PRRG4,PRRG4,17.70281316811596,0.3835794321968806,0.5187432278982347,0.04752876130558995,0.1340084170403486
MAPKAP1,MAPKAP1,2871.265032697488,0.1538000442423227,0.07980865848795807,0.04756843582990921,0.13404881887822417
R3HDM4,R3HDM4,627.0130132635882,0.19655342617668986,0.10528311263439828,0.047570769504860895,0.13404881887822417
SERPINE1,SERPINE1,6407.253294390778,0.4046725846264569,0.31648390519438024,0.04755800758008602,0.13404881887822417
TTC21B,TTC21B,441.9045107537385,0.20040401796547308,0.10756055174843389,0.047699342306669903,0.134385058051892
PMF1,PMF1,317.3756535515394,-0.22025097675068703,0.12005158021366827,0.047802678410667716,0.13464762593668783
ZXDA,ZXDA,114.75506285315652,-0.3062722608560896,0.18509114752889366,0.04781107455484703,0.13464762593668783
CNTNAP3,CNTNAP3,17.2765419344955,0.4347851705172641,0.5157896055655061,0.04782376521174768,0.1346572644886593
SHKBP1,SHKBP1,959.535246989398,0.19150888982345518,0.10236924717905475,0.04787398988927892,0.134772563282568
ZNF583,ZNF583,82.62216281720028,-0.3336644539774619,0.2103962852815931,0.04790779746090641,0.13484160970738265
CELSR1,CELSR1,7.298563969220407,-0.28698529602911577,0.47267878359809634,0.04807091847687861,0.13527452538263982
ENO2,ENO2,1133.1263484846118,-0.29855081392066585,0.1831449631575587,0.0481017033581134,0.13533494347212036
KIAA1586,KIAA1586,185.85197848843276,-0.29790573951111105,0.18194726182860224,0.04813157872736058,0.13539277973471867
LOC101927963,LOC101927963,10.911125805526186,-0.3929644227698201,0.5321194278915287,0.048240441732789414,0.13567274059924456
APOBEC3G,APOBEC3G,109.62045805939525,-0.32983939319368727,0.2083142379526909,0.04825685873476007,0.13569264574362863
MAD2L2,MAD2L2,320.0193258927695,0.2239605105749483,0.12456339284356062,0.04827374619310802,0.13571386579714909
GCA,GCA,110.2657394746937,0.33796276088338906,0.21646871695653686,0.04830393237092582,0.13577245761601492
FAM175A,FAM175A,435.93458431107285,-0.20918390780778431,0.11349516799842284,0.048388449573494086,0.13598371060992176
C9orf41,C9orf41,381.03095889258873,-0.24579554015029956,0.13802358967636946,0.048445049442898375,0.13609012439208631
SLX4IP,SLX4IP,27.279369111101012,-0.43384002466236105,0.40219444507957836,0.04844268832902482,0.13609012439208631
CENPO,CENPO,233.00761397428494,-0.2517449698726471,0.14163354565915517,0.04848115451058617,0.1361426039196209
TSFM,TSFM,278.147083837336,0.2296291934202714,0.12736227848338566,0.04848247179297395,0.1361426039196209
KIF13A,KIF13A,4478.445954706357,0.1358363771450802,0.07104676216184762,0.04850999569469813,0.13619357052140468
KLHL8,KLHL8,321.524344960045,0.23308545727777846,0.12925231369556395,0.048564462606264215,0.13632014629181083
KIAA0513,KIAA0513,1372.562748093997,-0.26602649970657954,0.15500546184425723,0.048635555551231016,0.13646697307914937
TUBB1,TUBB1,25.850837048855244,0.4439776163428091,0.45266517059058275,0.04862799334449381,0.13646697307914937
TMX2,TMX2,907.0843531727263,0.17760783591587836,0.09461048543852979,0.04869036213631015,0.1365943756475092
NME4,NME4,1489.954228284158,-0.20086656178173076,0.1091202758049542,0.04872677667466677,0.13667014253016094
AKT2,AKT2,2563.111782780455,-0.15755833525122293,0.08222162529018125,0.04878864883692912,0.1368172705948163
DSN1,DSN1,176.18642601548936,-0.3014656054264057,0.18203504705160292,0.04883435603227093,0.13690358178419676
LURAP1L,LURAP1L,815.9943639044985,-0.3174112057663136,0.20209406636451957,0.04883827272265756,0.13690358178419676
TMCC3,TMCC3,19.2662599167518,0.4359971058096412,0.4640604557284566,0.04899013798871529,0.13730279993017835
CTDSPL2,CTDSPL2,434.7274349801563,-0.20561354773644236,0.11189199003444478,0.049043666428873096,0.1374263123519956
APP,APP,25998.34143586044,-0.13844578450212414,0.07230078260465012,0.04905693633862389,0.13743698959966572
NABP1,NABP1,1383.1642027597654,0.2513871699063675,0.14282536108674848,0.04916850690621924,0.1377230069096702
ERO1L,ERO1L,2059.137847980234,0.23004737047252452,0.12780901967168545,0.04921896046434196,0.13783775570285745
ADAM11,ADAM11,35.492526443051965,-0.414701892754777,0.3316523622341245,0.04923758252682958,0.1378399700058139
MED30,MED30,106.31773925074035,0.3110381450963641,0.1905356574607549,0.04923872560604131,0.1378399700058139
LZTS2,LZTS2,2731.2440714058216,0.15314306781786996,0.0809142392351003,0.04925407887833101,0.13785638836895997
RIOK2,RIOK2,369.87294127982807,-0.21923952396345783,0.12000730516945186,0.04926916540039527,0.13787205394883337
TCF19,TCF19,131.45283967518458,-0.2890711902040654,0.17161784694994753,0.04930505979170277,0.1379193711424046
TRIB2,TRIB2,363.4306577737894,-0.30810980276675853,0.19150721725385836,0.049298180830611694,0.1379193711424046
CAPNS1,CAPNS1,6593.569248332555,0.14915681719077686,0.0785696636905602,0.0493553656327606,0.13803274636195031
SRGAP2C,SRGAP2C,434.4556560596548,-0.21772710760360933,0.11985636405476155,0.04936459151329712,0.13803274636195031
C12orf23,C12orf23,2103.417662518041,-0.18049277304147768,0.09838293045023601,0.04938813193090553,0.13807199707987808
RIBC1,RIBC1,11.965938799915142,-0.41460495485288373,0.5191858394732265,0.04945437250779478,0.13823058448744718
GJA1,GJA1,2497.7903767311304,-0.19031337716116686,0.10480011120281765,0.04949155560364398,0.13830790755247996
TMEM55B,TMEM55B,465.788025895408,0.20997183671501524,0.11492276378083671,0.0496338988601856,0.13867902241146857
PHRF1,PHRF1,922.5782071349229,0.18533362217385696,0.09981044374782483,0.04966303836404917,0.13873375973683338
ZFYVE16,ZFYVE16,1094.7782427917552,-0.17772027326458226,0.09490792241765734,0.04978141004902943,0.13903769830879442
ABHD4,ABHD4,1968.822353991186,-0.2006321086402936,0.10954459845596015,0.04982069175798582,0.1390976128130361
CYCS,CYCS,727.1464437807404,0.25339479859922304,0.14493476654876356,0.04982200957251289,0.1390976128130361
MDH2,MDH2,1795.9884698939866,0.163306593837897,0.08633264386120938,0.05005325594752451,0.1397163795699488
HSPB2,HSPB2,328.3068930397334,0.23776771064874122,0.13372576681931964,0.050064566088275454,0.13972110654947253
DGKD,DGKD,219.04201406956096,0.2627561314969042,0.1513082297357384,0.05010636861339475,0.13980399092960757
RP11-333E1.1,RP11-333E1.1,19.616955993364833,-0.4328780305726291,0.4435864700313182,0.05011350986037554,0.13980399092960757
CDKN2D,CDKN2D,78.55039607576381,0.37530500724064975,0.26756559754575454,0.05014272703670428,0.139858644867782
POLR3E,POLR3E,436.5059498516817,0.2066316246388223,0.11309277903662471,0.050298033314554375,0.14023798235025148
PRR16,PRR16,257.65414401758926,0.2953012549276314,0.17944654863372575,0.05029397167600442,0.14023798235025148
HIST1H2BD,HIST1H2BD,118.2666321116442,-0.33644128306229,0.22002422912785818,0.05035908248590998,0.14035432753458393
SLC25A27,SLC25A27,475.54416530991034,0.20645486581902706,0.11312569349156142,0.05035719027686909,0.14035432753458393
CHAMP1,CHAMP1,671.2166324526984,0.20114892409021046,0.10941344428471293,0.050401911164568845,0.14042695177898243
ECHS1,ECHS1,1043.310708123916,-0.1608734913027484,0.0853069749319064,0.05040447061238856,0.14042695177898243
LOC100130872,LOC100130872,23.8755907399791,-0.43226849952590557,0.39401485291260147,0.050440853956911724,0.14050137406824587
STOML2,STOML2,973.9394609842996,0.17486481552646913,0.0937657148663445,0.0506903255316818,0.14114215018202467
TIPIN,TIPIN,65.84091122628043,-0.35787858356929375,0.242944396940392,0.05068702460498153,0.14114215018202467
TMEM241,TMEM241,120.04940150776108,0.29199533077455886,0.17562020478273713,0.050708857225900815,0.14116669604045085
NSD1,NSD1,1385.6346853580585,-0.17895860947677172,0.09627929924927603,0.05082419957377673,0.14146068881367854
C1orf50,C1orf50,108.3487993689751,-0.30042933300092417,0.18127866088098366,0.05083825479364703,0.14147270712447763
MATR3,MATR3,6625.485569001778,-0.1437596244887762,0.07698162400395858,0.05086511212164955,0.14152033971954162
NLRP1,NLRP1,961.3766629047794,0.20424150892742624,0.11198486906841053,0.05088729338422639,0.1415549465019003
LOC100506060,LOC100506060,27.92508357705197,-0.42269493685016873,0.4162844055953597,0.05093399472566741,0.1416577353310149
ERCC5,ERCC5,1126.4390933313964,0.229867557680114,0.12911381719851564,0.05094854144405636,0.14167107342405644
USP35,USP35,455.4331518990721,-0.20329068541340403,0.1111219506568343,0.051004513755800694,0.14179957526942752
