ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0046638,positive regulation of alpha-beta T cell differentiation,26,0.6633409759284866,1.687803709132812,0.0072744191818403395,0.20016688761602427,0.17614313997542103,1337,"tags=38%, list=10%, signal=35%",7704/7048/64410/4860/64332/861/10892/23476/301/865,0.40701791892395395
GO:0070234,positive regulation of T cell apoptotic process,8,-0.8306241128111105,-1.6870605680266315,0.008341803955061561,0.20193414955028965,0.17769829762396117,1227,"tags=62%, list=10%, signal=57%",7157/84524/29126/27113/3965,0.3807304007227924
GO:0001953,negative regulation of cell-matrix adhesion,30,0.620155968125938,1.686381168111681,0.010548850587195352,0.22358231695820904,0.19674828250087661,486,"tags=17%, list=4%, signal=16%",11170/7057/347/4771/94,0.3807304007227924
GO:0150116,regulation of cell-substrate junction organization,69,0.548554736651219,1.6860260222123022,0.007397870264059972,0.20016688761602427,0.17614313997542103,1964,"tags=36%, list=15%, signal=31%",11170/2824/7057/5295/347/79834/94/7414/142684/9475/10979/71/6093/7094/1845/5795/23243/6422/56940/1613/1072/382/5879/23499/23603,0.40701791892395395
GO:0050965,detection of temperature stimulus involved in sensory perception of pain,9,-0.8104888710533398,-1.684137090649943,0.008947839587418656,0.209293889313685,0.1841747317972956,238,"tags=33%, list=2%, signal=33%",3356/134/6387,0.3807304007227924
GO:2000191,regulation of fatty acid transport,16,0.7269415129829966,1.6830957494140801,0.015063568211406558,0.2628613452248919,0.23131309717366547,137,"tags=19%, list=1%, signal=19%",8660/7057/2180,0.3807304007227924
GO:0006825,copper ion transport,14,0.7247809933040786,1.6828264368624426,0.023926106999153294,0.319250395890975,0.28093441348053816,91,"tags=14%, list=1%, signal=14%",79689/261729,0.35248785758361917
GO:0048536,spleen development,8,0.8264725156610075,1.6805830768536207,0.01476556082210542,0.2628613452248919,0.23131309717366547,1436,"tags=62%, list=11%, signal=56%",10370/6943/64332/6868/10758,0.3807304007227924
GO:1900076,regulation of cellular response to insulin stimulus,51,0.5728851436506217,1.6795098228035152,0.007845329168132005,0.20113505478647598,0.17699510908707355,1787,"tags=41%, list=14%, signal=36%",3952/10580/23189/2660/5468/5791/5562/5167/3667/2475/55022/5781/5795/51763/10999/490/2888/3481/27131/51094/2887,0.3807304007227924
GO:0006641,triglyceride metabolic process,55,0.5549129531733742,1.6792911992488024,0.005240288643730697,0.18422595585235282,0.162115416367242,966,"tags=27%, list=8%, signal=25%",63924/2180/151056/338/51099/57104/64900/1374/2710/256356/857/10555/3991/23175/3949,0.40701791892395395
GO:0048839,inner ear development,50,-0.5451158562217295,-1.676112663197044,0.006105321392666592,0.189652602626167,0.1668907646461778,931,"tags=28%, list=7%, signal=26%",3776/182/6678/4171/8100/55084/7020/3714/9497/6662/7042/2263/2048/9096,0.40701791892395395
GO:0035272,exocrine system development,12,-0.7546759477054379,-1.6754440352449842,0.015632979440402962,0.26298344497021714,0.23142054267970266,327,"tags=33%, list=3%, signal=33%",3082/7042/2255/2263,0.35248785758361917
GO:0032274,gonadotropin secretion,8,0.8237464251076941,1.6750397326249202,0.016790531309785955,0.2682793608919743,0.23608085023913067,562,"tags=38%, list=4%, signal=36%",3625/3952/3624,0.35248785758361917
GO:0007099,centriole replication,39,-0.5891065650732162,-1.6750097873887504,0.005903758665147245,0.18735657904367284,0.16487030657693938,2748,"tags=46%, list=21%, signal=36%",9851/64793/1069/55755/134359/9738/23636/9662/22995/10733/7840/55722/152185/25914/80071/163786/10769/672,0.40701791892395395
GO:0170035,L-amino acid catabolic process,58,0.5497702157051059,1.6748596730936227,0.007299746911738807,0.20016688761602427,0.17614313997542103,1351,"tags=29%, list=11%, signal=26%",2752/102724560/23576/2744/4329/875/10157/6470/8659/587/23464/3176/1036/112817/56922/64087/2639,0.40701791892395395
GO:0007431,salivary gland development,9,-0.8058027749000806,-1.6743997227181675,0.009799990144400176,0.2212913159145132,0.19473224417241108,327,"tags=44%, list=3%, signal=43%",3082/7042/2255/2263,0.3807304007227924
GO:1904321,response to forskolin,12,-0.7539912296054692,-1.6739239035117484,0.015815819233039926,0.2636580367686293,0.23201417092156212,20,"tags=17%, list=0%, signal=17%",107/114,0.35248785758361917
GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,76,-0.5103131245313612,-1.6734764177755963,0.0045473438874402035,0.1822834896776032,0.16040608224414374,1495,"tags=26%, list=12%, signal=23%",5734/10203/5139/136/6915/5616/5567/333/2852/5737/10411/54331/1901/59350/196883/150/79924/107/8111/114,0.40701791892395395
GO:0070884,regulation of calcineurin-NFAT signaling cascade,25,0.6459753395428316,1.6734747702254578,0.013606544020816453,0.2549753249376465,0.22437354592296163,1616,"tags=32%, list=13%, signal=28%",51778/29995/5336/1827/11261/9472/5725/5533,0.3807304007227924
GO:0106056,regulation of calcineurin-mediated signaling,25,0.6459753395428316,1.6734747702254578,0.013606544020816453,0.2549753249376465,0.22437354592296163,1616,"tags=32%, list=13%, signal=28%",51778/29995/5336/1827/11261/9472/5725/5533,0.3807304007227924
GO:0045906,negative regulation of vasoconstriction,10,0.8041057320890863,1.6734126790261303,0.014612134217601238,0.2628613452248919,0.23131309717366547,1006,"tags=50%, list=8%, signal=46%",3952/80005/133/79987/3676,0.3807304007227924
GO:0007229,integrin-mediated signaling pathway,81,0.5256475182030708,1.6730969390684305,0.005591600261135197,0.18536383685978322,0.16311673050043501,1083,"tags=26%, list=8%, signal=24%",8515/9510/3908/4739/4811/55679/8516/9358/2185/3915/3912/5587/7791/10979/2013/2316/7094/3672/3655/3676/81031,0.40701791892395395
GO:0005976,polysaccharide metabolic process,73,0.5337795343829445,1.6726773459921271,0.004678501552239803,0.18422595585235282,0.162115416367242,1995,"tags=37%, list=16%, signal=31%",8660/10580/51422/56548/5500/55062/7360/5255/5167/3667/3795/5834/51763/3643/8987/23710/5509/178/2632/3481/5499/26100/2887/34/79660/5256/55276,0.40701791892395395
GO:0018345,protein palmitoylation,18,0.6906558080891194,1.6714268491063209,0.015229860926591886,0.2628613452248919,0.23131309717366547,2234,"tags=56%, list=17%, signal=46%",2752/254887/84885/51114/51304/84243/51201/340481/29801/25921,0.3807304007227924
GO:0031915,positive regulation of synaptic plasticity,8,-0.8229006628937077,-1.671373655494462,0.010587374385633784,0.22359163675559693,0.19675648374932178,86,"tags=25%, list=1%, signal=25%",2048/114,0.3807304007227924
GO:1900745,positive regulation of p38MAPK cascade,18,0.6899856022465749,1.6698049123520986,0.015562750783714378,0.2628613452248919,0.23131309717366547,1259,"tags=33%, list=10%, signal=30%",3952/4616/768211/9464/8877/9258,0.3807304007227924
GO:0031589,cell-substrate adhesion,248,0.44884403127135497,1.6688409691563972,3.326864823992641e-4,0.07896122875326815,0.0694844134040715,2058,"tags=32%, list=16%, signal=28%",11170/8515/2824/10630/7057/10580/4739/5295/91663/4811/5881/10855/5318/23189/8516/9358/347/2185/79834/59277/4771/6695/94/2651/7414/3915/9475/81/3912/8499/3717/123720/80005/7791/79987/10979/7041/2013/71/6093/6237/2316/7094/3672/3655/3676/1845/5795/10174/8322/23243/5310/56999/6422/22795/5054/56940/1613/55742/3690/8394/1072/1435/7402/87/5291/5879/2633/59339/3688/54453/10516/6251/23499/1605/3675/23603/1012/3611/3682,0.49849310876659025
GO:0110076,negative regulation of ferroptosis,18,-0.6766862453636002,-1.6687528088939148,0.011437384089175986,0.23478630065577696,0.20660757987132267,715,"tags=39%, list=6%, signal=37%",112399/8878/1728/3162/23657/29968/815,0.3807304007227924
GO:0032924,activin receptor signaling pathway,31,0.6283555763952356,1.6677058965170823,0.006898117762467152,0.20016688761602427,0.17614313997542103,562,"tags=23%, list=4%, signal=22%",3625/151449/10272/10370/7048/94/3624,0.40701791892395395
GO:0042158,lipoprotein biosynthetic process,37,0.5946572414569524,1.6673540995100014,0.01028863226151501,0.22282985815779288,0.1960861327448106,2234,"tags=38%, list=17%, signal=31%",2752/254887/84885/51114/5495/7357/51304/84243/51201/5289/55054/340481/29801/25921,0.3807304007227924
GO:0006470,protein dephosphorylation,67,0.5413729929263551,1.665799847349273,0.0030050076587946044,0.15733590902964606,0.1384526750524868,2039,"tags=33%, list=16%, signal=28%",1843/85464/1847/5500/5791/8555/5495/9108/5536/5516/1845/5781/5795/26469/5782/5780/5802/5533/5499/54949/4659/9150,0.4317076958033464
GO:0048857,neural nucleus development,39,0.6085487071958761,1.6656367467782067,0.004566943369061069,0.1822834896776032,0.16040608224414374,606,"tags=21%, list=5%, signal=20%",284612/4129/59345/9143/5810/3939/1152/60,0.40701791892395395
GO:0045616,regulation of keratinocyte differentiation,19,0.6869218669007106,1.6652044184806674,0.016252169549774608,0.26666411481401514,0.23465946371814675,861,"tags=32%, list=7%, signal=29%",247/54206/8202/5583/9475/6093,0.35248785758361917
GO:0046632,alpha-beta T cell differentiation,80,0.529157509027764,1.6650069037697433,0.003160044498575947,0.16132714131425552,0.14196488526545162,1337,"tags=25%, list=10%, signal=23%",7704/5295/7048/639/3662/57546/2475/6774/3570/6776/64410/4860/64332/861/6095/5686/10892/23476/301/865,0.4317076958033464
GO:0072189,ureter development,6,-0.870061869528953,-1.6639363279561776,0.005535516172954962,0.18536383685978322,0.16311673050043501,192,"tags=33%, list=2%, signal=33%",6662/9096,0.40701791892395395
GO:0045604,regulation of epidermal cell differentiation,25,0.641972483922902,1.6631049039492185,0.01556195359462209,0.2628613452248919,0.23131309717366547,558,"tags=24%, list=4%, signal=23%",247/54206/8202/23764/5583/9475,0.3807304007227924
GO:0050886,endocrine process,46,0.5851503834172326,1.662906745710113,0.007672131854600754,0.20016688761602427,0.17614313997542103,1125,"tags=35%, list=9%, signal=32%",3625/3952/10699/5021/80223/91608/114897/290/1588/5468/185/3624/654/1910/5550/9727,0.40701791892395395
GO:0016054,organic acid catabolic process,170,0.4745069764372174,1.6625406059903662,6.348502240652929e-4,0.10962369604374514,0.09646681460071117,2444,"tags=35%, list=19%, signal=28%",3952/2752/51181/8660/102724560/7263/23576/2744/4329/18/875/10157/6470/35/4357/8659/3939/587/55862/171586/23464/64900/3176/1374/3667/23417/1036/112817/23175/56922/80896/64087/1632/11057/2639/1737/219743/23659/2326/219970/36/32/34/390916/3242/1891/2108/132789/3712/5465/10588/1629/2746/1962/594/790/152926/125061/3295,0.47727081536286214
GO:0046395,carboxylic acid catabolic process,170,0.4745069764372174,1.6625406059903662,6.348502240652929e-4,0.10962369604374514,0.09646681460071117,2444,"tags=35%, list=19%, signal=28%",3952/2752/51181/8660/102724560/7263/23576/2744/4329/18/875/10157/6470/35/4357/8659/3939/587/55862/171586/23464/64900/3176/1374/3667/23417/1036/112817/23175/56922/80896/64087/1632/11057/2639/1737/219743/23659/2326/219970/36/32/34/390916/3242/1891/2108/132789/3712/5465/10588/1629/2746/1962/594/790/152926/125061/3295,0.47727081536286214
GO:0061298,retina vasculature development in camera-type eye,10,0.798827466383575,1.6624281574608832,0.015918233743418247,0.2636580367686293,0.23201417092156212,1703,"tags=60%, list=13%, signal=52%",1282/94/5156/8322/5159/4041,0.35248785758361917
GO:0010611,regulation of cardiac muscle hypertrophy,45,0.575895660217154,1.6615800698498249,0.009478948908437467,0.2165405021067563,0.190551616339789,1013,"tags=24%, list=8%, signal=23%",147/54206/2308/8013/29995/5468/7133/9464/9475/6093/4205,0.3807304007227924
GO:0045187,"regulation of circadian sleep/wake cycle, sleep",6,-0.8682419842756605,-1.6604559166294468,0.0056226878685235425,0.18536383685978322,0.16311673050043501,1014,"tags=50%, list=8%, signal=46%",100/134/8863,0.40701791892395395
GO:0050802,"circadian sleep/wake cycle, sleep",6,-0.8682419842756605,-1.6604559166294468,0.0056226878685235425,0.18536383685978322,0.16311673050043501,1014,"tags=50%, list=8%, signal=46%",100/134/8863,0.40701791892395395
GO:0001946,lymphangiogenesis,9,0.7866328617965387,1.6592428510310433,0.01525378482196696,0.2628613452248919,0.23131309717366547,864,"tags=33%, list=7%, signal=31%",10630/94/147372,0.3807304007227924
GO:0046716,muscle cell cellular homeostasis,9,0.7863932906962715,1.6587375242709534,0.01525378482196696,0.2628613452248919,0.23131309717366547,1367,"tags=56%, list=11%, signal=50%",1756/2660/6722/825/9531,0.3807304007227924
GO:0048009,insulin-like growth factor receptor signaling pathway,36,0.596405160799437,1.6583642564938372,0.008932127591566521,0.209293889313685,0.1841747317972956,1224,"tags=28%, list=10%, signal=25%",3485/8660/5295/8483/51232/5894/3667/3480/5290/5604,0.3807304007227924
GO:0035987,endodermal cell differentiation,31,0.6248088443324088,1.6582925862883815,0.007220833125648136,0.20016688761602427,0.17614313997542103,1276,"tags=32%, list=10%, signal=29%",1301/1294/4324/3909/1295/1284/3624/3912/3676/22943,0.40701791892395395
GO:0034698,response to gonadotropin,17,0.6903219892163923,1.658039041820453,0.030085399754588887,0.35185534254818995,0.3096261604089806,670,"tags=35%, list=5%, signal=33%",3625/2730/26012/890/3624/3973,0.35248785758361917
GO:0003012,muscle system process,300,0.44563175908502123,1.6570934466551597,5.095292861550364e-5,0.06073144089812202,0.053442538985506695,1645,"tags=29%, list=13%, signal=26%",28999/147/783/3952/54206/2308/8013/51778/5021/6781/2668/29995/10611/6332/488/2309/5318/8837/25802/18/59/323/1756/2660/5468/4883/4660/124093/114907/3752/6722/1760/3768/23171/7133/6331/9464/800/9475/54795/3764/7171/7169/5587/80005/1264/857/1832/4637/6093/481/2316/8877/5290/1910/2770/4205/2934/59341/5224/219931/10398/7168/1410/57158/2281/5604/490/801/30845/1613/4629/9446/93649/6323/6717/476/6641/3363/5286/5144/9472/7402/5159/1674/7871/8470,0.557332238758646
GO:1904754,positive regulation of vascular associated smooth muscle cell migration,13,0.7321952833772704,1.656159460144398,0.02467099649755139,0.32192415936616287,0.28328727563311673,657,"tags=23%, list=5%, signal=22%",9510/8013/80005,0.35248785758361917
GO:2001214,positive regulation of vasculogenesis,9,0.7851618840001332,1.6561401210139715,0.015935511281527894,0.2636580367686293,0.23201417092156212,1869,"tags=56%, list=15%, signal=47%",55273/133/1832/6237/54453,0.35248785758361917
GO:0055064,chloride ion homeostasis,7,-0.8588387296131381,-1.6559741535835482,0.004779194055595026,0.18422595585235282,0.162115416367242,547,"tags=43%, list=4%, signal=41%",65266/771/10008,0.40701791892395395
GO:0042745,circadian sleep/wake cycle,9,-0.7966773953304569,-1.6554378458209695,0.012697313844544523,0.24856951493508198,0.2187365522054885,1609,"tags=44%, list=13%, signal=39%",9572/100/134/8863,0.3807304007227924
GO:0055021,regulation of cardiac muscle tissue growth,32,-0.5973730861458915,-1.655125988449575,0.008506945266999535,0.20220354519252742,0.17793536078103278,1841,"tags=41%, list=14%, signal=35%",2539/27086/2735/6910/3776/4208/23414/3516/4851/5999/5292/3084/2263,0.3807304007227924
GO:0000096,sulfur amino acid metabolic process,27,0.6286170143604242,1.653420795709417,0.011791585190509747,0.23954462509855615,0.2107948169231407,851,"tags=26%, list=7%, signal=24%",102724560/7263/875/4357/1491/1036/55256,0.3807304007227924
GO:1903053,regulation of extracellular matrix organization,54,0.5634994661760557,1.6512521853981883,0.006888995896638331,0.20016688761602427,0.17614313997542103,1083,"tags=28%, list=8%, signal=26%",10218/28984/3908/10630/4811/10855/8837/8313/5468/7133/3915/3912/6774/861/81031,0.40701791892395395
GO:0048148,behavioral response to cocaine,5,-0.9048578121459994,-1.6511239421022073,0.004200148656270571,0.17647173159547397,0.15529184317315659,585,"tags=40%, list=5%, signal=38%",22924/3356,0.40701791892395395
GO:0005996,monosaccharide metabolic process,161,0.47248378328981583,1.6505924621014685,0.0010852121359276618,0.12233279744702706,0.10765058757186517,1857,"tags=24%, list=15%, signal=21%",5166/2308/4837/51181/8660/2201/10580/283310/51422/139735/347/5255/1374/3667/23417/3795/5165/26330/2027/3643/5224/6095/2526/9446/1737/9563/5209/3481/5091/51094/32/51363/10776/5373/3099/4041/5499/34/79660,0.45505986738722953
GO:0032623,interleukin-2 production,42,0.5825906609940483,1.6503373539122614,0.01553231177825138,0.2628613452248919,0.23131309717366547,1844,"tags=31%, list=14%, signal=27%",89795/5336/3662/51564/4860/7128/861/5686/10892/301/5144/7538/2633,0.3807304007227924
GO:0032663,regulation of interleukin-2 production,42,0.5825906609940483,1.6503373539122614,0.01553231177825138,0.2628613452248919,0.23131309717366547,1844,"tags=31%, list=14%, signal=27%",89795/5336/3662/51564/4860/7128/861/5686/10892/301/5144/7538/2633,0.3807304007227924
GO:0071542,dopaminergic neuron differentiation,17,-0.6835513973943093,-1.6500054944321714,0.024417254618274296,0.32192415936616287,0.28328727563311673,1277,"tags=35%, list=10%, signal=32%",7474/4040/441549/7422/6423/7472,0.35248785758361917
GO:0006678,glucosylceramide metabolic process,10,0.7916448759591139,1.6474805735737268,0.01689304636491183,0.2682793608919743,0.23608085023913067,1238,"tags=50%, list=10%, signal=45%",8707/5562/7357/8708/57704,0.35248785758361917
GO:0014889,muscle atrophy,6,0.8857066572536753,1.6465447822145662,0.009384205868024447,0.2165405021067563,0.190551616339789,1029,"tags=67%, list=8%, signal=61%",2309/8837/2660/2934,0.3807304007227924
GO:0006677,glycosylceramide metabolic process,14,0.7091287342289236,1.6464843754512928,0.030991440583853405,0.35234925902759806,0.3100607977288926,1418,"tags=43%, list=11%, signal=38%",8707/5562/7357/8708/57704/30815,0.35248785758361917
GO:0050769,positive regulation of neurogenesis,129,-0.4609204836326809,-1.6451015366525363,9.845447356359401e-4,0.12233279744702706,0.10765058757186517,2324,"tags=31%, list=18%, signal=26%",63925/22902/65981/7040/3984/3066/23654/23028/5789/6092/650/10636/3815/9037/5649/85358/7431/4131/4192/9820/274/64221/26230/5270/2852/3569/5764/22924/4851/4137/22891/8140/6091/7422/26011/2048/6387/146433/1959/7472,0.45505986738722953
GO:0060421,positive regulation of heart growth,20,-0.6526572018429958,-1.64469661588099,0.022474114603228516,0.30679365530606856,0.2699727133381364,917,"tags=35%, list=7%, signal=33%",4208/23414/3516/4851/5292/3084/2263,0.35248785758361917
GO:1901606,alpha-amino acid catabolic process,62,0.5372780721248029,1.6444015741223013,0.010441399526726977,0.22282985815779288,0.1960861327448106,1351,"tags=27%, list=11%, signal=25%",2752/102724560/23576/2744/4329/875/10157/6470/8659/587/23464/3176/1036/112817/56922/64087/2639,0.3807304007227924
GO:0060973,cell migration involved in heart development,12,-0.7406828920701538,-1.644378275603021,0.019999805473550635,0.2939487294212437,0.2586694173482183,1819,"tags=50%, list=14%, signal=43%",65009/6910/8642/1909/4851/23767,0.35248785758361917
GO:0170044,non-proteinogenic amino acid catabolic process,12,0.7531099723510526,1.6424030019390856,0.018715959186290227,0.2861494697466404,0.2518062138237492,874,"tags=42%, list=7%, signal=39%",102724560/18/875/8659/112817,0.35248785758361917
GO:0051960,regulation of nervous system development,229,-0.4332009001864924,-1.6410307859789421,7.60620864471976e-5,0.06073144089812202,0.053442538985506695,1609,"tags=23%, list=13%, signal=21%",9572/54413/10636/3815/9037/5649/64218/85358/7474/7431/5783/5728/4038/4131/283659/28514/4192/9820/274/7058/64221/26230/5270/2852/3569/6653/5764/22924/5129/4851/6356/8553/4137/22891/349667/8140/6091/8864/7422/11221/26011/80031/2049/2258/2048/6387/4232/146433/57722/131578/1959/7472/84189,0.5384340963099162
GO:0036017,response to erythropoietin,8,0.8068205548558269,1.6406219745418729,0.02411208283268999,0.3195942528347143,0.28123700119868655,981,"tags=62%, list=8%, signal=58%",4501/4502/3717/958/6777,0.35248785758361917
GO:0016024,CDP-diacylglycerol biosynthetic process,11,0.75716075823794,1.6406049601921022,0.027515041244937064,0.33784893036648467,0.29730077806997857,1027,"tags=36%, list=8%, signal=33%",253558/8760/10555/55326,0.35248785758361917
GO:2001044,regulation of integrin-mediated signaling pathway,22,0.6632435221886157,1.639627691666158,0.026130265672913103,0.33181015168245215,0.29198676508965693,1288,"tags=45%, list=10%, signal=41%",3908/4811/55679/3915/3912/5587/2013/2316/81031/5054,0.35248785758361917
GO:0070229,negative regulation of lymphocyte apoptotic process,15,0.6892959762322063,1.6393191009473567,0.04467210229586418,0.4300805532950255,0.37846289165005526,613,"tags=20%, list=5%, signal=19%",1831/8660/604,0.3217759180753611
GO:1990839,response to endothelin,10,0.7873699562919442,1.6385841007749637,0.01978891602892138,0.2939487294212437,0.2586694173482183,989,"tags=50%, list=8%, signal=46%",28999/688/8660/5587/1910,0.35248785758361917
GO:0008542,visual learning,12,-0.737977132723627,-1.6383712624316986,0.022522239045633715,0.30679365530606856,0.2699727133381364,1906,"tags=58%, list=15%, signal=50%",1385/65009/10636/3815/81832/10347/7846,0.35248785758361917
GO:0072577,endothelial cell apoptotic process,37,0.5840067835531694,1.6374913762309191,0.015473365623495208,0.2628613452248919,0.23131309717366547,1416,"tags=38%, list=11%, signal=34%",28984/1285/7057/2309/5598/958/284/7128/3676/79155/2152/7857/5054/3690,0.3807304007227924
GO:0045682,regulation of epidermis development,28,0.6261283434053175,1.6355446005726972,0.027275098215057903,0.33784893036648467,0.29730077806997857,558,"tags=21%, list=4%, signal=21%",247/54206/8202/23764/5583/9475,0.35248785758361917
GO:0150105,protein localization to cell-cell junction,18,0.6755612968278419,1.6348972621532472,0.02083073731566898,0.29974818328503083,0.2637728289358013,2725,"tags=61%, list=21%, signal=48%",9414/7414/60/1832/71/2316/50848/143098/7082/1500/3716,0.35248785758361917
GO:0021953,central nervous system neuron differentiation,76,-0.4981746816201012,-1.6336706652209003,0.0074285248463871675,0.20016688761602427,0.17614313997542103,1776,"tags=33%, list=14%, signal=28%",538/6092/650/57178/55906/8543/85358/7474/282991/5728/266727/4040/9760/79625/1620/4137/2736/57731/6091/6324/7846/6423/23017/2263/7472,0.40701791892395395
GO:0048644,muscle organ morphogenesis,28,-0.6003019222474066,-1.6332247840873328,0.012969189928515725,0.2505083932043655,0.22044272903847623,1170,"tags=36%, list=9%, signal=33%",2022/23414/3516/1909/4851/1281/7042/1901/3084/2263,0.3807304007227924
GO:0060415,muscle tissue morphogenesis,28,-0.6003019222474066,-1.6332247840873328,0.012969189928515725,0.2505083932043655,0.22044272903847623,1170,"tags=36%, list=9%, signal=33%",2022/23414/3516/1909/4851/1281/7042/1901/3084/2263,0.3807304007227924
GO:0030216,keratinocyte differentiation,49,0.5675915375562575,1.633206531126375,0.005707256404047425,0.18536383685978322,0.16311673050043501,1021,"tags=29%, list=8%, signal=26%",247/54206/8202/5583/3855/5339/9475/25932/836/23596/1832/6093/7357/64332,0.40701791892395395
GO:0071375,cellular response to peptide hormone stimulus,247,0.44180133658026877,1.6328996931743474,6.272145684493873e-4,0.10962369604374514,0.09646681460071117,1612,"tags=28%, list=13%, signal=25%",28999/3625/3952/54206/688/5166/2308/8660/8013/10580/5295/3164/8837/23189/57085/2660/5468/11031/5320/185/890/5791/65010/5562/5167/5894/9475/3624/252983/2890/3717/5587/64900/3973/3667/2475/857/6774/55022/858/6776/6093/3480/23175/10014/5577/9882/109/6777/5290/5781/5795/4067/51763/3643/6655/1583/10999/490/29904/3690/2888/51141/5286/1072/3481/27131/81565/54741/4825,0.47727081536286214
GO:0015800,acidic amino acid transport,41,-0.5523215189851274,-1.6317314176823126,0.00782125970670578,0.20113505478647598,0.17699510908707355,1093,"tags=29%, list=9%, signal=27%",6512/3776/94015/7439/55144/80727/477/8864/23657/134/6533/57709,0.3807304007227924
GO:0009063,amino acid catabolic process,72,0.518035268165608,1.631477748949753,0.006816585291563571,0.20016688761602427,0.17614313997542103,2426,"tags=39%, list=19%, signal=32%",2752/102724560/23576/2744/4329/18/875/10157/6470/8659/587/23464/3176/1036/112817/56922/64087/2639/36/3242/2108/3712/1629/2746/594/790/152926/125061,0.40701791892395395
GO:0042749,regulation of circadian sleep/wake cycle,8,-0.8028816907840673,-1.6307136048919106,0.0188304620083632,0.2871523180548061,0.2526887016918635,1609,"tags=50%, list=13%, signal=44%",9572/100/134/8863,0.35248785758361917
GO:0042219,modified amino acid catabolic process,23,0.6453096005121501,1.630659424985405,0.01995803725675701,0.2939487294212437,0.2586694173482183,2262,"tags=43%, list=18%, signal=36%",2687/1734/8659/112817/494143/51449/1735/26873/10588/26090,0.35248785758361917
GO:0016051,carbohydrate biosynthetic process,130,0.48197175923098556,1.6304327333784627,0.0012382739507192989,0.12233279744702706,0.10765058757186517,2038,"tags=27%, list=16%, signal=23%",3952/8707/2308/4837/8660/10580/51422/7360/5167/3973/3667/8705/2027/51763/3643/5224/8708/54187/2526/30815/5509/178/2632/5209/3481/5091/51363/10776/5499/2887/34/79660/55276/200186/55501,0.45505986738722953
GO:0051591,response to cAMP,50,0.5565432034909584,1.6293450534772604,0.008159672096015824,0.2018959672402158,0.17766469790090994,1641,"tags=30%, list=13%, signal=26%",3625/5187/1843/6781/65010/3709/5311/9465/1036/51763/4327/29904/5144/9472/5908,0.3807304007227924
GO:0052646,alditol phosphate metabolic process,7,0.846188270157483,1.6292556552234487,0.013955928872130067,0.2584708467138032,0.22744954010380647,1275,"tags=71%, list=10%, signal=64%",23171/2710/256356/2820/57406,0.3807304007227924
GO:0150115,cell-substrate junction organization,94,0.4998087841657016,1.629101166982727,0.005181878733470267,0.18422595585235282,0.162115416367242,1652,"tags=32%, list=13%, signal=28%",11170/2824/7057/10580/5295/3909/347/79834/94/5339/7414/142684/3915/9475/123720/10979/71/6093/7094/3655/1845/5795/23243/6422/56940/1613/8394/1072/87/382,0.40701791892395395
GO:0030225,macrophage differentiation,32,-0.5874155258985938,-1.6275368366630654,0.010169579320498596,0.22282985815779288,0.1960861327448106,351,"tags=19%, list=3%, signal=18%",2908/133396/8651/7422/146433/3976,0.3807304007227924
GO:0022410,circadian sleep/wake cycle process,7,-0.8439064590062972,-1.6271824219968947,0.007905696583443719,0.20180149844086118,0.17758156711366432,1014,"tags=43%, list=8%, signal=39%",100/134/8863,0.3807304007227924
GO:0002385,mucosal immune response,7,0.844024216888824,1.6250889748870372,0.014946871220064967,0.2628613452248919,0.23131309717366547,2,"tags=14%, list=0%, signal=14%",7704,0.3807304007227924
GO:2000833,positive regulation of steroid hormone secretion,5,0.9103099504217281,1.6247295199342335,0.0068719418083070935,0.20016688761602427,0.17614313997542103,681,"tags=60%, list=5%, signal=57%",114897/1588/654,0.40701791892395395
GO:0097707,ferroptosis,28,-0.5969322800948739,-1.6240570921758721,0.014419143765670656,0.2628613452248919,0.23131309717366547,1627,"tags=39%, list=13%, signal=34%",2182/2879/1717/4814/112399/8878/1728/3162/23657/29968/815,0.3807304007227924
GO:0030239,myofibril assembly,38,0.579293574005721,1.6240339816416203,0.014421297673211078,0.2628613452248919,0.23131309717366547,1607,"tags=39%, list=13%, signal=35%",51778/8837/25802/5339/9948/5587/11214/825/5156/10398/7168/8736/4629/23363/5159,0.3807304007227924
GO:0010616,negative regulation of cardiac muscle adaptation,6,0.8734801542729848,1.6238154908372056,0.01361122903388779,0.2549753249376465,0.22437354592296163,369,"tags=50%, list=3%, signal=49%",54206/2308/5468,0.3807304007227924
GO:1903243,negative regulation of cardiac muscle hypertrophy in response to stress,6,0.8734801542729848,1.6238154908372056,0.01361122903388779,0.2549753249376465,0.22437354592296163,369,"tags=50%, list=3%, signal=49%",54206/2308/5468,0.3807304007227924
GO:0006111,regulation of gluconeogenesis,31,0.6116620790542715,1.6234000209987487,0.010415048081204949,0.22282985815779288,0.1960861327448106,144,"tags=10%, list=1%, signal=10%",2308/4837/51422,0.3807304007227924
GO:0038066,p38MAPK cascade,40,0.5874670710228329,1.6229760130845565,0.01027659040171107,0.22282985815779288,0.1960861327448106,1259,"tags=30%, list=10%, signal=27%",5187/3952/1843/4616/768211/5606/9464/4217/84557/8877/5600/9258,0.3807304007227924
