ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0086002,cardiac muscle cell action potential involved in contraction,22/3264,39/11134,0.5641025641025641,1.9242395676219206,3.7234628127940894,0.00036640492251926885,0.0058044154930704224,0.0058044154930704224,BIN1/TRPM4/ANK2/SCN2A/SCN4B/CACNB2/NEDD4L/CACNA1C/GPD1L/KCND3/CACNA1G/CAV1/DSP/SCN1B/PKP2/KCNE3/ATP1A1/FLNA/SCN5A/SCN2B/SCN7A/KCNJ8,22
GO:0006979,response to oxidative stress,120/3264,314/11134,0.3821656050955414,1.3036249531659798,3.514653113973336,3.6651498864319446e-4,0.0058044154930704224,0.0058044154930704224,LRRK2/PEX10/PSIP1/PTGS2/NFE2L1/SESN1/GPR37/MET/ANGPTL7/HIF1A/PRR5L/PINK1/SLC8A1/PRDX2/CASP3/GPX3/CUL1/ABL2/CFL1/LONP1/SESN3/PSMA7/JAK2/PCNA/IL6/PDGFRA/CRYAB/TLDC2/PPIF/NDOR1/PXDN/PSME2/PAWR/SOD2/MAPK7/FBLN5/HDAC2/MAP3K5/PRDX3/C19orf12/ENDOG/MCTP1/GCH1/DUSP1/OSER1/AIFM2/PNPLA8/PSME3/PYCR1/ETV5/KLF4/RBPMS/PRKD1/PSMC5/BECN1/VKORC1L1/OXSR1/MMP2/RHOB/GPX8/ATF4/CHUK/MAPT/AKT1/ATP13A2/ABCC1/CAMKK2/MAP2K1/PDLIM1/PSMD7/HGF/TNFAIP3/MICB/MSRB3/CYGB/GPX4/COL1A1/SCARA3/HBA1/MAPK13/GSR/ATP7A/PRKAA1/CAT/HMOX1/PTGS1/TP53/GSS/PLEKHA1/FOXO1/PRNP/MDM2/NQO1/GPX1/STX2/PKD2/BTG1/TPM1/SLC11A2/G6PD/ALDH3B1/FOXO3/ERMP1/EDNRA/TRPA1/PSMA5/PRDX6/PDCD10/CRK/MAP1LC3A/FOXP1/GCLM/TOR1A/PYCR2/APOD/PTPRK/PSMD8/PPP5C/SESN2/RELA,120
GO:0044089,positive regulation of cellular component biogenesis,133/3264,353/11134,0.37677053824362605,1.2852215602955064,3.5069856951495284,3.665841649195176e-4,0.0058044154930704224,0.0058044154930704224,SNX30/BIN1/MOAP1/EPHB2/FCHSD1/MSTN/LRRC15/THY1/PINK1/PTPRD/HRAS/EPS8/BMF/PFN2/EEF2K/USP33/SMAD3/NR1H2/CFL1/SLITRK6/NF2/RAB11FIP3/DHX33/PIK3CA/LPAR1/PIK3R1/LIMK1/RTN4RL2/IFT88/BCL2L11/KCNK6/AKIRIN1/DDX3X/CCL11/RAC1/PPM1F/TNIK/SDC1/AUTS2/PTPRJ/LRSAM1/EPHB3/MAPRE1/ROCK1/CREB1/LMOD1/CDC42EP3/NUP62/PTK2B/SASS6/SDC4/ITGB1BP1/FNBP1L/WIPI1/VASP/VPS4B/SORBS3/SWAP70/COL16A1/WASF2/CAV1/ZDHHC5/WASL/PRKCE/DLG5/SNX9/ACTR3/ADNP/PRKD1/MAVS/PSMC5/ABI2/BECN1/TPPP3/NAV3/NRG1/AGT/RAP1B/TSG101/HSP90AA1/MAPT/TRABD2A/SH3GLB1/GIT1/ATP13A2/VPS4A/AJUBA/CAPRIN1/THBS2/LGALS3/CDK5RAP2/MMP1/NUMA1/DPYSL3/PLCG2/ANKRD28/HGS/SYNPO2/ARF6/CLSTN1/RAPGEF3/FLNA/TBX5/BBC3/EIF4G1/TP53/ACTR2/TPM1/FHOD1/RAPGEF6/MIEN1/SFRP1/VEGFA/RGCC/NPHP1/FSCN1/EVL/P2RX7/MAP1B/ACVRL1/CLIP1/RALA/ROCK2/AMOT/FERMT2/PLCE1/SLX4/NCKAP1/MTSS1/NDEL1/DOCK11/MNS1/RALB,133
GO:1903829,positive regulation of protein localization,131/3264,347/11134,0.37752161383285304,1.2877835932643953,3.5073107173196134,3.675650900108539e-4,0.0058044154930704224,0.0058044154930704224,HPS4/VIM/GAS6/PARP9/EPHB2/BCAP31/EPB41L2/ZDHHC2/PTPN9/PRR5L/PINK1/ASPH/MAP1A/TRPM4/EDEM1/ABCA7/SMAD3/SLC51B/GLUD1/NR1H2/CFL1/B3GAT3/DZIP1/PIK3R2/NF2/VPS35/LAMC1/PIK3CA/LAMB1/SEC31A/PIK3R1/JAK2/MYH10/SAR1B/RAC1/UBL5/ZDHHC8/HSP90AB1/NKX6-1/PRKG2/MAPRE1/CCT5/TARDBP/DAG1/WNT5A/NUP62/GPD1L/SQSTM1/GPR137B/NKD2/TM7SF3/SORBS1/SREBF2/ADCY8/SOX4/ZDHHC5/ACSL3/DNM1L/TNFAIP6/SAR1A/PRKCE/PRKD1/MAVS/CHP1/NADK/DSP/PRKCH/ABAT/EFCAB7/EPB41/ITGB1/TSG101/ABHD17C/HSP90AA1/MAPT/SH3GLB1/OAZ2/MYO18A/AKT1/GIT1/ATP13A2/LEPROT/DMAP1/SNX33/YAP1/LGALS3/NUMA1/NEDD9/JAK1/ARF6/CDKN2A/RAPGEF4/OXCT1/ANG/KIF5B/PRKAA1/RAPGEF3/VEGFC/GOLPH3/FLNA/CACNB4/EIF4G1/PPARG/AMOTL2/PGRMC1/RUFY3/ACSL4/PRKACB/PRNP/MDM2/VAMP2/SEC24B/VPS11/ABHD17B/CNPY4/VEGFA/LEP/SYTL4/TRPA1/TGFB2/PDCD10/GPER1/BAG3/BMP6/FZD5/CCT8/IRS2/GNAI1/ROCK2/FERMT2/SESN2,131
GO:0030100,regulation of endocytosis,85/3264,211/11134,0.4028436018957346,1.3741607424960507,3.533639923138105,3.7895961108630303e-4,0.005894317895472091,0.005894317895472091,LRRK2/AP2A1/BIN1/GAS6/FCGR2A/CBLB/RIN3/INSR/EEF2K/FLOT1/ACTG1/ABCA7/ANGPT1/ABL2/NR1H2/ATXN2/ITGB3/TUB/AHI1/LPAR1/USP46/RAC1/ANKRD13A/SFRP4/NEDD4L/PTPRJ/LRSAM1/BMP2K/SYT7/ROCK1/MCTP1/DLG4/ANXA2/CAMK1D/STON2/MASP1/GREM1/VAC14/CAV1/WASL/COLEC10/PRKD1/ARRB1/HIP1/C4A/RAB31/NCDN/C2/NRG1/TSG101/PICALM/B2M/MYO18A/APOC1/SNX33/LGALS3/DKK1/PLCG2/PACSIN2/ARF6/DLL1/ITGA2/ACTB/STAT3/CCL2/MYLK/RSPO1/MERTK/C4B/RAB4B/CBL/MDM2/PIK3CB/ARPC3/STX1B/VEGFA/SCARB1/TGM2/ITSN1/TOR1A/SPHK1/RALA/STON1/ARF1/CFB,85
GO:0050994,regulation of lipid catabolic process,19/3264,32/11134,0.59375,2.0253714767156863,3.7406702298635826,3.7904517479575263e-4,0.005894317895472091,0.005894317895472091,ACACB/PPARA/IRS1/ADORA1/RARRES2/ABHD5/LDLR/CPT1A/CIDEC/AKT1/APOC1/PNPLA2/TYSND1/DAGLB/PRKAA1/SCARB1/ADRA2A/IRS2/MLYCD,19
GO:0030162,regulation of proteolysis,46/3264,101/11134,0.45544554455445546,1.5535939623374102,3.5991424520439934,3.797454051013798e-4,0.005894317895472091,0.005894317895472091,LRRK2/TRAF3/GSN/CYFIP2/ASPH/TIMP4/NR1H2/CFL1/SERPINB8/MYH9/HDAC2/PTPN3/ROCK1/TM4SF20/CCBE1/PLAU/TIMP3/CAPN3/FURIN/ANXA2/NKD2/HPSE/SH3D19/GRN/THBS1/GSAP/SNX9/CSTB/CST3/AKT1/SNX33/FGFR4/SERPINE2/TBC1D10A/SPOPL/TIMP1/PRNP/MDM2/TANK/TNFRSF1B/SUFU/ADRA2A/RHOBTB3/CLN8/SERPINB1/RUNX1,46
GO:0001504,neurotransmitter uptake,15/3264,23/11134,0.6521739130434783,2.2246643222506397,3.7861535533513067,3.8176893959947125e-4,0.005894317895472091,0.005894317895472091,SLC29A4/SLC18B1/SYNGR3/FLOT1/ITGB3/RAB3B/SLC1A7/ATP1A2/SLC6A9/GPM6B/ITGB1/PER2/SLC38A1/GDNF/TOR1A,15
GO:0010592,positive regulation of lamellipodium assembly,15/3264,23/11134,0.6521739130434783,2.2246643222506397,3.7861535533513067,3.8176893959947125e-4,0.005894317895472091,0.005894317895472091,MSTN/CFL1/PIK3CA/PIK3R1/AKIRIN1/RAC1/AUTS2/WASF2/ACTR3/ABI2/HSP90AA1/ACTR2/FSCN1/PLCE1/NCKAP1,15
GO:0035633,maintenance of blood-brain barrier,15/3264,23/11134,0.6521739130434783,2.2246643222506397,3.7861535533513067,3.8176893959947125e-4,0.005894317895472091,0.005894317895472091,ACTG1/ANGPT1/LAMC1/IL6/VCL/TJP2/SLC1A1/DMD/TJP1/ITGB1/CLDN12/ACTB/VEGFA/ZEB2/LAMA2,15
GO:0043277,apoptotic cell clearance,15/3264,23/11134,0.6521739130434783,2.2246643222506397,3.7861535533513067,3.8176893959947125e-4,0.005894317895472091,0.005894317895472091,GAS6/ABCA7/ITGB3/RAC1/THBS1/BECN1/C4A/C2/CCL2/C4B/ANXA1/TYRO3/SCARB1/TGM2/MFGE8,15
GO:0043535,regulation of blood vessel endothelial cell migration,37/3264,77/11134,0.4805194805194805,1.6391249681690858,3.624151175738824,3.850054785220332e-4,0.005925417650396244,0.005925417650396244,PTGS2/HIF1A/NUS1/ANGPT1/PIK3C2A/CD40/HDAC9/STARD13/ITGB1BP1/GAB1/GREM1/KLF4/THBS1/PRKD1/RHOJ/MAP2K3/AKT1/HSPB1/HDAC5/MEF2C/VEGFC/HMOX1/PPARG/ANXA1/HDAC7/SH3BP1/NOTCH1/SPRED1/VEGFA/RGCC/ADAM17/PDCD10/ACVRL1/AMOT/DLL4/STAT5A/PLK2,37
GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,54/3264,123/11134,0.43902439024390244,1.4975789096126255,3.573509589420573,3.8776281482302843e-4,0.005930202291047451,0.005930202291047451,PDGFC/GAS6/ENG/MTDH/PINK1/IRS1/INSR/GDF15/ANGPT1/RASD2/ADORA1/PIK3CA/UNC5B/JAK2/PDGFRA/PDGFRB/NGF/PTPRJ/DAG1/WNT5A/PTK2B/ITGB1BP1/GAB1/PDGFA/HPSE/THBS1/PRKD1/BECN1/HIP1/SPRY2/AGT/ITGB1/AKT1/MAZ/HGF/PLXNB1/AKR1C3/MTOR/CBL/BTBD10/TYRO3/SEMA5A/VEGFA/LEP/GCNT2/TGFB2/IGF1R/GPER1/MFHAS1/ADRA2A/IGF2/PTPN11/IRS2/FERMT2,54
GO:1902905,positive regulation of supramolecular fiber organization,54/3264,123/11134,0.43902439024390244,1.4975789096126255,3.573509589420573,3.8776281482302843e-4,0.005930202291047451,0.005930202291047451,BIN1/FCHSD1/GSN/PFN2/SMAD3/CFL1/NF2/LPAR1/LIMK1/CCL11/RAC1/PPM1F/MAPRE1/LMOD1/CDC42EP3/PTK2B/SDC4/ITGB1BP1/VASP/SORBS3/SWAP70/WASF2/PRKCE/SNX9/PRKD1/ABI2/NAV3/TRPV4/MAPT/GIT1/CDK5RAP2/NUMA1/WHAMM/SYNPO2/ARF6/WASF1/RAPGEF3/FLNA/GPX1/TPM1/SEMA5A/FHOD1/SFRP1/RGCC/EVL/WASF3/MAP1B/CLIP1/ROCK2/AMOT/FERMT2/NCKAP1/PSEN1/MTSS1,54
GO:0001508,action potential,43/3264,93/11134,0.46236559139784944,1.577199293695973,3.5996218032892617,3.9025911271311646e-4,0.005949610624003738,0.005949610624003738,KCNA3/BIN1/AKAP7/SLC8A1/TRPM4/ANK2/SCN2A/SCN4B/KCND2/CACNB2/NEDD4L/ATP1A2/PTPN3/CACNA1C/GPD1L/CALM1/KCND3/CACNA1G/CNTNAP1/DMD/NALCN/CAV1/TBX18/DSP/SCN1B/KCNS1/PKP2/FGF13/KCNE3/ATP1A1/GRIA1/ATP2A2/FLNA/MTOR/SCN5A/ATP1B1/SCN2B/TRPA1/KCNS3/GPER1/SCN7A/KCNJ8/SLMAP,43
GO:0044093,positive regulation of molecular function,103/3264,264/11134,0.39015151515151514,1.3308661059120617,3.503751404708247,3.966316780566774e-4,0.006027806818867624,0.006027806818867624,GAS6/PARP9/TBC1D30/SIPA1L1/PRKAR2B/LTBR/ZNF622/SYNGR3/THY1/RASGRP2/ASPH/VMP1/STRADB/RASSF2/ANGPT1/B3GAT3/PIK3CA/EZH2/JAK2/CAP1/PDGFRB/RANGAP1/CDKN1A/TAOK3/STIM1/ARHGAP11A/CACNA1C/WNT5A/GPSM1/PTK2B/GCH1/FGFR2/ITGB1BP1/TOR1AIP2/TBC1D2/ITGA6/MAPK3/MMD/ADCY8/USP9X/TLR3/CACUL1/DSTYK/CDC14B/GRN/SNX9/CHP1/LMO4/TPX2/CTSS/SCN1B/NRG1/RALBP1/ITGB1/MAP2K3/AKT1/MAP2K1/EVI5L/FGF13/CORO1C/NVL/PLXNB1/RB1/NEDD9/FGFR4/DNAJB2/ARRDC4/TRPC6/FGF10/RAPGEF3/ESR1/ARHGAP42/MTOR/SYDE1/TNFRSF10B/TANK/SH3BP1/FGF1/TRAF4/MAP3K4/TNFRSF1B/MAPK14/EDNRA/LEP/PSMD10/TOM1L1/SYDE2/PDCD10/STIM2/ABR/DPH3/P2RY11/TNFSF15/RGS10/SETMAR/DDX11/GABARAPL2/NEK10/ACTN4/SESN2/NDEL1/DOCK11/FZR1,103
GO:0002027,regulation of heart rate,30/3264,59/11134,0.5084745762711864,1.734484047856431,3.6427579915095807,4.0145777561697925e-4,0.0060820853005972356,0.0060820853005972356,BIN1/SLC8A1/TRPM4/ANK2/SCN4B/CACNB2/EDNRB/SLC1A1/CACNA1C/GPD1L/SRI/GCH1/CALM1/KCND3/CACNA1G/DMD/CAV1/DSP/RGS4/ADM/SCN1B/PKP2/SPTBN4/ADM2/KCNE3/ATP2A2/TPM1/SCN5A/SCN2B/EDNRA,30
GO:1902903,regulation of supramolecular fiber organization,106/3264,273/11134,0.3882783882783883,1.3244765855059975,3.4956149920835964,4.0460239045832057e-4,0.006110630495146225,0.006110630495146225,BIN1/FCHSD1/COTL1/GSN/SPTAN1/CYFIP2/MAP1A/EPS8/PFN2/DAPK3/PAK3/PREX1/ACTG1/SMAD3/AKAP13/CFL1/MAP2/HSPA8/NF2/PIK3CA/LPAR1/PIK3R1/ARPC5/LIMK1/LDLR/CRYAB/PLEKHH2/CORO1B/CCL11/RAC1/PPM1F/GBA2/MAPRE1/ARHGAP28/ROCK1/LMOD1/CDC42EP3/PTK2B/SDC4/ITGB1BP1/VASP/TJP1/EML2/SORBS3/SWAP70/WASF2/PRKCE/SNX9/SSH2/PRKD1/ABI2/TPX2/MAP1S/RGS4/GMFB/NAV3/TRPV4/S1PR1/DAAM2/MAPT/GIT1/SPTBN4/FGF13/INPP5K/SVIL/PPP2CB/CDK5RAP2/NUMA1/WHAMM/CXCL12/SYNPO2/ARF6/WASF1/TRIOBP/RAPGEF3/FLNA/KANK1/CAPZB/RAB40B/MYADM/GPX1/SH3BP1/TPM1/SEMA5A/FHOD1/ALMS1/ARPC3/HAUS5/SFRP1/RGCC/EVL/WASF3/SLIT2/MAP1B/PHLDB2/ARHGEF2/CLIP1/WDR1/ROCK2/AMOT/FERMT2/ARF1/NCKAP1/PSEN1/MTSS1/MAPRE3,106
GO:0030216,keratinocyte differentiation,26/3264,49/11134,0.5306122448979592,1.80999899959984,3.6593882325012173,4.1028611688575796e-4,0.006166188479062217,0.006166188479062217,ALOX15B/CASP3/NFKBIZ/ZFP36/JAG1/TRIM16/FLG/ROCK1/WNT5A/KRT7/UGCG/DSP/PRKCH/ZFP36L1/OPN3/NCOA3/NUMA1/PLEC/AKR1C3/ANXA1/PIP5K1A/CLIC4/AQP3/ERRFI1/MAFB/ROCK2,26
GO:0006942,regulation of striated muscle contraction,28/3264,54/11134,0.5185185185185185,1.768745461147422,3.646728051264712,4.1082485122464856e-4,0.006166188479062217,0.006166188479062217,BIN1/GSTO1/SLC8A1/ASPH/TRPM4/ANK2/ADORA1/ATP1A2/CACNA1C/SRI/CALM1/GSTM2/DMD/EHD3/ADRA1B/CAV1/PRKD1/DSP/STC1/TRPV4/HSP90AA1/PKP2/FGF13/CLIC2/ATP2A2/SCN5A/ATP1B1/DMPK,28
GO:0099504,synaptic vesicle cycle,66/3264,157/11134,0.42038216560509556,1.4339874484825779,3.526784933378212,4.214630279557724e-4,0.006306335677560447,0.006306335677560447,LRRK2/AP2A1/BIN1/ATP6V0C/FCHO2/SYNGR3/DNM1/PPFIA2/CASP3/ACTG1/SH3GL1/CADPS2/LPAR1/RAB3B/RAC1/SYT7/ROCK1/AMPH/SLC17A5/STON2/SNAP47/CLCN3/SCRN1/SYNJ1/RAB27B/PREPL/ATP6V0D1/BRSK1/DNAJC6/ATP6V1A/STXBP5/DNM3/RAP1B/CTBP1/NAPA/GIT1/CASK/VPS18/CLTB/AP3M2/PIK3C3/ARF6/RAPGEF4/ARHGDIA/ACTB/PRRT2/MYLK/CACNB4/PTEN/VAMP2/STX2/MX1/ARPC3/STX1B/SYNJ2/GIT2/SYN2/RIMS1/ITSN1/TOR1A/STON1/ATP6V0A1/STX11/PSEN1/PLD1/ATP6V1E1,66
GO:0032964,collagen biosynthetic process,21/3264,37/11134,0.5675675675675675,1.9360592209856915,3.6727824811435728,4.4389415321741604e-4,0.006601223480975561,0.006601223480975561,VIM/PLOD2/ADAMTS3/PCOLCE/IL6R/IL6/LARP6/INHBA/TMEM131/PLOD3/KLF15/CYGB/COL1A1/COL5A1/ITGA2/NOTCH1/RGCC/CREB3L1/TRAM2/ERRFI1/RUNX1,21
GO:0042698,ovulation cycle,21/3264,37/11134,0.5675675675675675,1.9360592209856915,3.6727824811435728,4.4389415321741604e-4,0.006601223480975561,0.006601223480975561,MSTN/CASP3/MDK/PCNA/PDGFRA/SLC26A6/INHBA/MMP19/TNFAIP6/ADNP/MMP2/PTN/CA12/GNRH1/GDF10/TYRO3/NOTCH1/BMPR1B/LEP/TGFB2/SLIT2,21
GO:0051051,negative regulation of transport,98/3264,250/11134,0.392,1.337171568627451,3.472326042778862,4.476813049128227e-4,0.006617015201506287,0.006617015201506287,LRRK2/RAB11FIP1/BIN1/GSTO1/CAB39/RIN3/IRS1/ABCA7/NR1H2/UBQLN1/ATXN2/ITGB3/RAB11FIP3/VPS35/ADORA1/PKDCC/IDH2/HTR2A/CRYAB/RAC1/PPM1F/ANKRD13A/INHBB/UBR3/NFKBIA/RANGAP1/SFRP4/NEDD4L/YOD1/ATP1A2/LRSAM1/MCTP1/DLG4/PTK2B/CALM1/ANXA2/JAGN1/MAPK3/INSIG1/SREBF2/ANKRD27/RSC1A1/VPS4B/GRB10/INHBA/STXBP6/CAV1/THBS1/PRKCE/PRKD1/GPM6B/TMBIM6/CHP1/RGS4/ARHGAP1/GABRE/OXSR1/ATF4/ABAT/STC1/NRG1/AGT/RAP1B/PICALM/OAZ2/B2M/AKT1/CERS1/APOC1/MDFIC/SNX33/INPP5K/LGALS3/KCNE3/ENPP1/UBE2J1/PID1/ARF6/PRRT2/PTEN/ACSL4/FOXO1/ANXA1/LIF/TNFRSF1B/NOTCH1/STX1B/WNK4/EPHA5/LEP/SUFU/DPH3/ADRA2A/APOD/IL12A/IRS2/ARL6IP5/LGALS9,98
GO:0002237,response to molecule of bacterial origin,75/3264,183/11134,0.4098360655737705,1.398013098682096,3.496148199323817,4.47685846966597e-4,0.006617015201506287,0.006617015201506287,VIM/EPHB2/GBP3/DIO2/MTDH/IRAK2/CASP3/NFKBIZ/SMAD3/AKAP12/ZFP36/JAK2/IL6/CD40/TNIP1/SOD2/RAC1/BDKRB1/HDAC2/ASS1/EDNRB/PRDX3/IRAK3/SLC7A5/WNT5A/GCH1/HMGB2/FGFR2/LDOC1/LY96/JUND/CEBPB/LOXL1/TRIM5/PRKCE/UPF1/PDCD4/TNIP2/CD274/B2M/MAP2K3/GIT1/TNFAIP3/SBNO2/PLCG2/HDAC5/MALT1/ARID5A/CASP1/TICAM1/FGF10/NR4A1/CCL2/MEF2C/SSC5D/C4B/GNRH1/MAPKAPK2/VCAM1/NQO1/TNFRSF1B/NOTCH1/MAPK14/SCARB1/ADAM17/FOXP1/CDC73/BMP6/FZD5/PTPN11/IL12A/TRIM41/PLSCR4/LGALS9/RELA,75
GO:0006873,intracellular monoatomic ion homeostasis,102/3264,262/11134,0.3893129770992366,1.3280057251908397,3.4599606641612337,4.6169472294859765e-4,0.006803331358221281,0.006803331358221282,LRRK2/ATP6V0C/WFS1/CAV2/KCNMA1/CCDC47/MT2A/SLC8A1/ASPH/ANXA6/ANK2/CUL1/SLC39A13/ATP6V0E1/ADORA1/SCARA5/CD40/HTR2A/SLC9A9/SLC39A7/CACNB2/CCL11/ATP1A2/STIM1/FTL/SLC1A1/C19orf12/MT1E/WNT5A/SMAD9/SLC26A6/CLCN3/DMXL2/ADCY8/CAV1/GRN/ATP6V0D1/ATP13A1/CHP1/MT1M/SMAD1/STC1/SLC24A3/ATP6V1A/TRPV4/MT1X/PICALM/B2M/STC2/ATP13A2/CNNM4/KCNE3/TMEM87A/TCIRG1/CALB2/CXCL12/LETM1/TRPC6/ATP7A/TPCN2/ATP1A1/ATP2A2/FRRS1/MCUR1/HMOX1/TMEM64/SLC39A10/COX11/ATP6V0B/SLC4A2/CACNB4/AFG3L2/ATP2B1/PRNP/ITPR1/MYC/CCL7/SLC11A2/BCL2/WNK4/ATP1B1/NPTN/VAPB/EDNRA/SLC4A7/TRPA1/SLC4A4/ATP6V0A2/TGM2/STIM2/GPER1/BMP6/DMPK/SLC7A11/NDFIP1/ATP6V0A1/TMEM165/ARF1/SLC8B1/SLC9A7/PSEN1/HERPUD1,102
GO:0060627,regulation of vesicle-mediated transport,141/3264,379/11134,0.3720316622691293,1.269056534223188,3.432035367635282,4.678281580395562e-4,0.0068728209399265714,0.0068728209399265714,LRRK2/AP2A1/BIN1/GAS6/FCGR2A/CBLB/ZDHHC2/RIN3/LGI3/INSR/PPFIA2/EEF2K/FLOT1/CASP3/ACTG1/ABCA7/ANGPT1/ABL2/NR1H2/CADPS2/ATXN2/ITGB3/NF2/RAB11FIP3/TUB/AHI1/LPAR1/SEC31A/PKDCC/RAB3B/SAR1B/USP46/RAC1/ANKRD13A/SDC1/SFRP4/NEDD4L/PTPRJ/LRSAM1/BMP2K/SYT7/ROCK1/MCTP1/DLG4/SDC4/ANXA2/CAMK1D/STON2/MAPK3/MASP1/SCRN1/ANKRD27/RSC1A1/VPS4B/RAB27B/STXBP6/PREPL/GREM1/VAC14/CAV1/WASL/TRPV6/ACSL3/COLEC10/SAR1A/PRKD1/ARHGAP1/GAB2/ARRB1/HIP1/C4A/RAB31/NCDN/STXBP5/C2/NRG1/RAP1B/TSG101/PICALM/B2M/MYO18A/GIT1/ATP13A2/CASK/APOC1/VPS4A/MAP2K1/VPS18/SNX33/EHD1/LGALS3/MICAL1/DKK1/PLCG2/PACSIN2/HGS/ARF6/DLL1/TPCN2/RAPGEF4/ARHGDIA/ITGA2/ACTB/PRRT2/STAT3/PRKAA1/CCL2/MYLK/RSPO1/MERTK/C4B/RAB4B/BET1L/CACNB4/CBL/ANXA1/MDM2/VAMP2/SEC24B/PIK3CB/VPS11/ARPC3/STX1B/VEGFA/SYTL4/SCARB1/TGM2/ADRA2A/RIMS1/ITSN1/TOR1A/SPHK1/RALA/PGAP1/STON1/ARF1/PSEN1/CFB/LGALS9/PLD1/RAB3D,141
GO:0043116,negative regulation of vascular permeability,9/3264,11/11134,0.8181818181818182,2.790942513368984,3.827020893253229,4.7420086731426867e-4,0.006945395180482099,0.006945395180482099,ANGPT1/AKAP12/PTPRJ/ADM/DDAH1/VEGFA/SLIT2/AMOT/FERMT2,9
GO:0060322,head development,136/3264,364/11134,0.37362637362637363,1.274496336996337,3.429045177598138,4.766397428749076e-4,0.006960088775474554,0.006960088775474553,LRRK2/SOX12/EPHB2/SYNGR3/RTN2/FZD4/CASP3/METTL3/GLUD1/CFL1/TRNP1/LAMB1/LPAR1/SMO/MDK/EZH2/LDHA/ROBO1/SMC4/RTN4RL2/EZH1/ZNF365/RORA/CDK6/RAC1/INHBB/MEIS2/FLRT3/TOX/ATP1A2/PLCB1/EPHB3/HOOK3/SLC1A1/TSKU/WNT5A/LRP6/PTBP2/NES/CCDC85C/CALM1/FGFR2/TGFBR2/TACC1/INHBA/PLXNB2/SOX4/FXR2/MAOB/ATXN1/SLC38A2/MAP1S/SFRP2/ABAT/BRINP1/NRG1/CIC/BBS2/RRAS/TRABD2A/B2M/GNB4/DNAJC30/ARNT2/GIT1/FAIM2/FGF13/FZD6/RAD1/ROBO3/CDK5RAP2/SUN2/COL4A1/DNAJB1/DKK1/TUBA1A/CCDC14/MEIS3/CXCL12/CRISPLD2/SEMA4C/ZMIZ1/ATP7A/DLL1/UGP2/GRIA1/SEMA3A/PHACTR1/OSR2/GLI2/ACTB/KDM6B/SMG9/APLP1/FLNA/ATF5/NDNF/FAT4/SYPL2/GDF10/PTEN/TYRO3/SEMA5A/SCN5A/G6PD/EPHA5/PLXNA4/GIT2/COL3A1/ATXN1L/MDGA1/EDNRA/SFRP1/EGR2/PBX2/TGFB2/SLIT2/FOXP1/SEMA3D/BLOC1S2/WNT2/DHX37/APOD/PHGDH/PTPN11/PCDH18/LDB1/SSBP3/CENPF/CKB/PSEN1/AKNA/NDEL1/DDIT4/NRP2/FEZ1,136
GO:0032835,glomerulus development,23/3264,42/11134,0.5476190476190477,1.8680117880485527,3.629436072433029,4.839023027031732e-4,0.007044920010525477,0.007044920010525477,ACTA2/ANGPT1/COL4A4/ITGB3/IL6R/COL4A3/JAG1/PDGFRA/MYO1E/PDGFRB/SULF2/TCF21/KLF15/NOTCH3/MEF2C/CFLAR/NOTCH1/LGR4/EDNRA/ASXL1/PLCE1/SULF1/MTSS1,23
GO:0030099,myeloid cell differentiation,91/3264,230/11134,0.39565217391304347,1.3496296888320545,3.4504291460127434,4.922947308032779e-4,0.007145643278246381,0.007145643278246381,SOCS1/ACIN1/HIF1A/CASP3/GLUL/NR3C1/ZFP36/MTURN/CSF1/JAK2/TCTA/CDK6/IFI16/RAB7B/MEIS2/PRMT6/PTPRJ/MYH9/PRDX3/CEBPG/PTK2B/HMGB2/ABCB10/ANXA2/GPR137B/JAGN1/HSF1/TGFBR2/TLR3/SNRK/INHBA/CEBPB/UBA5/TNFAIP6/BATF2/STAT1/SLC1A5/GAB2/IL20RB/STAT5B/TPM4/PIK3CD/HIPK2/CAMK4/CDKN2B/ZFP36L1/TET2/KLF13/FARP2/CORO1C/SBNO2/IL31RA/FSTL3/NEDD9/HBA1/HSCB/OSTM1/EPAS1/STAT3/ZBTB16/MEF2C/TMEM64/UBASH3B/FLNA/MTOR/CFLAR/SLC4A2/PPARG/ACTN1/INPP5D/PIR/MYC/LIF/G6PD/BATF3/FOXO3/MAPK14/VEGFA/IL34/MFHAS1/FOXP1/CDC73/MAF/ACVR1B/ZNF385A/MAFB/WDR1/LDB1/LRRC17/STAT5A/RUNX1,91
GO:0007584,response to nutrient,46/3264,102/11134,0.45098039215686275,1.538362648981161,3.517561458069526,4.975889622740346e-4,0.007183641931963512,0.007183641931963512,GAS6/SCAP/PPARA/MAT2A/NFKBIZ/SLC27A4/PHEX/CD40/ACSL1/SOD2/ASS1/CDON/SREBF1/CPT1A/BECN1/SFRP2/STC1/CDKN2B/STC2/SRF/IGFBP2/NCOA3/COL1A1/POSTN/TPCN2/OXCT1/ITGA2/CAT/AKR1C3/MTOR/PPARG/DNMT3A/MDM2/VCAM1/GPX1/PIM1/SFRP1/LEP/AGL/SHMT2/MAP1B/AQP3/CYP26B1/GCLM/MLYCD/PLD1,46
